,Status,Entity_Name,Current_Stage,Region,Regional_Company,Incorporated_Company,Project_Level,Format_1,Format_2,Investment,Project_Obtain,Total_Investment,WFCZ_Amount,QYRZ_Amount,ZFCZ_Amount,XMRZ_Amount,QTZJLY_Amount,WS_HTGM,WS_JQGM,WS_JQZTGM,WS_JQTZ,WS_XYSJ,GS_HTGM,GS_JQGM,GS_JQZTGM,GS_JQTZ,GS_YJGDGQBL,GS_XYSJ,GW_HTGM,GW_JQGM,GW_JQZTGM,GW_JQTZ,GW_KYXFWF,GW_JCQYFWFDJ,GW_YWFWFDJ,WN_HTGM,WN_JQGM,WN_JQZTGM,WN_JQTZ,WN_XYNJ,ZSS_HTGM,ZSS_JQGM,ZSS_JQZTGM,ZSS_JQTZ,ZSS_XYSJ,Other_GM,Clue,Time_YXXSJH,Time_LXJH,Time_FACHJH,Time_TBJH,Time_ZSPSJH,Time_HTQYJH,Time_YXXSSJWC,Time_LXSJWC,Time_FACHSJWC,Time_TBSJWC,Time_ZSPSSJWC,Time_HTQYSJWC,TZZT,TZZT_Description,Increment_Type,LHTQTR,ZCZBJBL,Total_CGB,QTZ,XMZYZJ,YN_JJTZ,HHJJ_CGBL,BEWG_CGBL,Time_ZB,Time_QY,Amount_TZ_Q1,Amount_TZ_Q2,Amount_TZ_Q3,Amount_TZ_Q4,Amount_TZ_Total,YJJNZCZBJ_M1,YJJNZCZBJ_M2,YJJNZCZBJ_M3,YJJNZCZBJ_M4,YJJNZCZBJ_M5,YJJNZCZBJ_M6,YJJNZCZBJ_M7,YJJNZCZBJ_M8,YJJNZCZBJ_M9,YJJNZCZBJ_M10,YJJNZCZBJ_M11,YJJNZCZBJ_M12,YJJNZCZBJ_Total,ZRKZFJH_M1,ZRKZFJH_M2,ZRKZFJH_M3,ZRKZFJH_M4,ZRKZFJH_M5,ZRKZFJH_M6,ZRKZFJH_M7,ZRKZFJH_M8,ZRKZFJH_M9,ZRKZFJH_M10,ZRKZFJH_M11,ZRKZFJH_M12,ZRKZFJH_Total,Amount_BZJ,ZFZTDW,Time_YJZF,Time_YJHS,Amount_CZKS_Total,JSQFKKS_Q1,JSQFKKS_Q2,JSQFKKS_Q3,JSQFKKS_Q4,JSQFKKS_Total,JSQFKZJLY_TotalAmount,JSQFKZJLY_WFCZ,JSQFKZJLY_QYRZ,JSQFKZJLY_ZFCZ,JSQFKZJLY_XMJK,JSQFKZJLY_QT,GZKZJLY_TotalAmount,GZKZJLY_WFCZ,GZKZJLY_QYRZ,GZKZJLY_ZFCZ,GZKZJLY_XMJK,GZKZJLY_QT,Time_GCKG,Time_WGYS,Time_ZSY,Amount_TPNKXMZTZ,Amount_YLFZB,TXJYQ,HTBDGM,Price_DS,Cost_DS,Amount_QTFDS_Revenue,Amount_QTFDS_Cost,Projects_Launched_Year,Entity_Investment,TXKZJLY_TotalAmount,TXKZJLY_WFCZ,TXKZJLY_QYRZ,TXKZJLY_ZFCZ,TXKZJLY_XMJK,TXKZJLY_QT,BG_Amount,YN_ZRQHPT,YN_QZC,WN_HTSR,GLHT_DWQC,GLHT_CGBL,Heavy_Asset_Investment_Model,Classification_of_Heavy_Assets,Light_Asset_Investment_Model,Light_Asset_Business_Model,Secondary_Service_Model,Secondary_Product_Model,Model_Description,Construction_Type,RENEWAL,CON_SIZE,REC_SIZE,ROE,ANN_CONT_REV,OPE_PERIOD,PRP_SOURCE,Year,Scenario
289,计划,山西省晋城市泽州县川底垃圾填埋场项目,1市场阶段,东部大区,晋临区域公司,,C,固体废物,",,",,执行中,0.2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024030700813,2024-03-18 00:00:00,2025-02-05 00:00:00,2025-04-09 00:00:00,2025-06-18 00:00:00,2025-07-17 00:00:00,2025-07-25 00:00:00,2024-03-18 00:00:00,,,2025-06-18 00:00:00,,,,,投标增量,,,,0,0,,,,2025-06-18 00:00:00,2025-07-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2024030700813,,,,,,,,,是,,,,,,EPCO,服务,委托运营,,,,,,,,,,,2023,Q3
290,计划,鱼台县城乡环卫一体化项目,3方案策划,东部大区,济宁区域公司,,C,环卫,",,",,执行中,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024030700818,2024-03-18 00:00:00,2024-04-30 00:00:00,2024-06-30 00:00:00,2024-08-30 00:00:00,2024-09-16 00:00:00,2024-09-27 00:00:00,2024-03-18 00:00:00,,,2024-06-19 00:00:00,,,,,投标增量,,,,7,8,,,,2024-06-19 00:00:00,2024-09-27 00:00:00,9,9,9.2,0,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024030700818,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
291,计划,山东省菏泽市牡丹区七里河污水处理厂托管运行项目,3方案策划,东部大区,菏泽区域公司,,C,污水,",,市政污水处理, 工业污水处理",,执行中,0,,,,,,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023111600462,2023-11-30 00:00:00,2024-02-28 00:00:00,2024-04-10 00:00:00,2024-05-30 00:00:00,2024-08-08 00:00:00,2024-10-16 00:00:00,2023-11-29 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,2024-10-16 00:00:00,2,3,4,3,12,0,0,0,0,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023111600462,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,5,,2023,Q3
292,计划,河南省开封市兰考县产业集聚区中水回用委托运营项目,60,东部大区,郑州业务区,,C,再生水,",销售经营类ToB,",,已完成（已签约）,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,,,,XS2023120600689,2023-12-20 00:00:00,2023-12-20 00:00:00,2023-12-20 00:00:00,,2023-12-22 00:00:00,2024-01-04 15:25:00,2023-12-08 00:00:00,2023-12-20 00:00:00,2023-12-20 00:00:00,,2023-12-22 00:00:00,2024-01-05 00:00:00,,,非投标增量,,,,68.77,68.77,,,,,2024-01-04 15:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023120600689,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,10,,2023,Q3
293,计划,徐州龙亭污水处理厂二期工程过渡期委托运营项目,60,东部大区,北京建工环境(公司),徐州市龙亭污水处理厂（二期）,A+,污水,",,市政污水处理",,已完成（已签约）,0,0,0,0,0,0,4.5,4.5,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,XS2024010300741,2023-11-17 00:00:00,2024-01-24 00:00:00,2024-01-31 00:00:00,2024-01-31 00:00:00,2024-02-18 00:00:00,2024-02-23 00:00:00,2023-11-17 00:00:00,2023-11-30 00:00:00,2023-12-01 00:00:00,,2023-12-22 00:00:00,2024-01-02 00:00:00,不涉及投资,,非投标增量,,0,30.6,0,0,否,,,,2024-02-23 00:00:00,2.5,2,2,2.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,,0,0,是,YXXS2024010300741,0,0,0,0,0,0,,否,是,,,,,,OM,服务,委托运营,,,不涉及建设,,,,,,1,,2023,Q3
294,计划,四川省广安市华蓥市城乡环卫一体化,3方案策划,西部大区,西部大区,,C,环卫,",,",,执行中,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024031400842,2024-03-15 00:00:00,2024-05-18 00:00:00,2024-07-14 00:00:00,2024-09-10 00:00:00,2024-10-18 00:00:00,2024-12-30 00:00:00,2024-03-15 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,2024-12-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2024-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024031400842,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
295,计划,四川省广安市经开区环卫清扫保洁服务采购项目,60,西部大区,西部大区,,C,环卫,",,",,已完成（已签约）,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024031300837,2024-03-15 00:00:00,2024-05-18 00:00:00,2024-07-14 00:00:00,2024-09-10 00:00:00,2024-10-18 00:00:00,2024-12-30 00:00:00,2024-03-15 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,2024-12-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024031300837,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
296,计划,辽宁省锦州市凌河区环卫项目,3方案策划,北部大区,锦州区域公司,,C,环卫,",,",,执行中,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024030700808,2024-03-15 00:00:00,2024-06-30 00:00:00,2024-07-31 00:00:00,2024-10-31 00:00:00,2024-10-31 00:00:00,2024-11-30 00:00:00,2024-03-15 00:00:00,,,2024-11-30 00:00:00,,,,,投标增量,,,,0,0,,,,2024-11-30 00:00:00,2024-11-30 00:00:00,5,10,15,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024030700808,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,30,,2023,Q3
297,计划,山西省太原市再生水回供太原第二热电厂项目,60,东部大区,太原区域公司,太原市再生水利用开发项目,A,再生水,",销售经营类ToB,",,已完成（已签约）,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,2,,XS2024032900858,2024-04-03 00:00:00,2024-04-20 00:00:00,2024-04-30 00:00:00,,2024-05-24 00:00:00,2024-05-31 00:00:00,2024-04-03 00:00:00,2024-04-17 00:00:00,2024-04-26 00:00:00,,2024-05-07 00:00:00,2024-05-10 00:00:00,其他,太原市再生水发展有限公司,非投标增量,,30,99.63,0,0,否,,,,2024-05-31 00:00:00,1.46,1.46,2.19,2.19,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,2024-05-06 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07 00:00:00,2024-12-28 00:00:00,2025-01-06 00:00:00,0,0,,,,,0,0,是,YXXS2024032900858,0,0,0,0,0,0,,否,是,,,,,,OM,服务,委托运营,,,其他,,,,,,5,,2023,Q3
298,否,双流区公兴二期再生水厂建设项目,1市场阶段,西部大区,蓉南区域公司,,C,污水,",,市政污水处理",,已暂停,3.47,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023185,2023-04-28 00:00:00,2024-10-30 00:00:00,2024-08-31 00:00:00,2024-11-30 00:00:00,2024-12-31 00:00:00,2025-02-28 00:00:00,2023-04-28 00:00:00,,,,,,,,投标增量,,,,7,7,,,,,2025-02-28 00:00:00,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXCSH2023185,,,,,,,,,否,,,,BOT,2类-存带增,,,,,,,,,,,,,,2023,Q3
299,实际,大庆市东城区污水处理厂异地新建项目,60,北部大区,大庆区域公司,,C,污水,",,市政污水处理, 市政污水处理",,已完成（已签约）,5,12000,28000,0,0,0,9,9,9,40000,4,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,YXCSH2023030,2023-02-15 00:00:00,2024-02-07 00:00:00,2024-04-04 00:00:00,2024-06-01 00:00:00,2024-05-26 00:00:00,2024-05-31 00:00:00,2023-02-15 00:00:00,2024-01-13 00:00:00,2024-02-29 00:00:00,2024-03-06 00:00:00,2024-04-02 00:00:00,2024-04-29 00:00:00,北控水务集团,,投标增量,北控水务集团有限公司,20,100,9,10,否,,,2024-03-06 00:00:00,2024-05-31 00:00:00,3,3,3,3,12,0,0,0,0,0,0,0,0,0,0,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,12000,0,28000,0,2024-05-01 00:00:00,2025-05-31 00:00:00,2025-06-01 00:00:00,0,0,,,,,0,0,是,YXCSH2023030,0,0,0,0,0,0,,否,否,,北控水务(中国)投资有限公司,99,BOT,2类-存带增,,,,,特许经营模式，具体采用“设计-建设-融资-运营-移交(DBFOT)方式”,新建,,,,,,,,2023,Q3
300,否,河南省郑州市巩义市一污提标改造TOT项目,2立项策划,东部大区,郑州业务区,,C,污水,",,市政污水处理",,执行中,0.35,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023111300424,2023-11-29 00:00:00,2024-06-30 00:00:00,2024-08-26 00:00:00,2024-10-23 00:00:00,2024-11-05 00:00:00,2024-11-30 00:00:00,2023-11-29 09:39:56,,,2024-10-23 00:00:00,,,,,投标增量,,,,9.69,13.96,,,,2024-10-23 00:00:00,2024-11-30 00:00:00,0,1,7,7,15,0,0,0,0,0,0,0,0,0,790.47,0,0,790.47,0,0,0,0,1260,1260,1260,0,0,0,0,0,3780,0,北控水务（中国）投资有限公司,2024-07-10 00:00:00,,,,,,,,,,,,,,,,,,,,2022-10-12 00:00:00,2023-10-26 00:00:00,2024-05-06 00:00:00,,,,,,,,,否,YXXS2023111300424,,,,,,,,,否,,,,TOT,2类-存带增,,,,,二类重投TOT项目,,,,,,,,,2023,Q3
301,计划,伊川县污泥处置处置项目,60,东部大区,洛阳区域公司,,C,污泥,",,",,已完成（已签约）,1.1,0,0,1.1,7700,0,,,,,,,,,,,,,,,,,,,50,50,0,0,120,,,,,,,XS2023112700645,2024-04-21 00:00:00,2024-06-06 00:00:00,2024-07-12 00:00:00,2024-08-30 00:00:00,2024-09-10 00:00:00,2024-09-20 00:00:00,2024-01-31 00:00:00,2024-06-05 00:00:00,,,,2024-05-30 00:00:00,北控水务（中国）投资有限公司,,投标增量,,30,100,7.5,10,否,,,,2024-09-20 00:00:00,4,3,3,2,12,0,0,0,0,0,0,3300,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-31 00:00:00,2025-10-31 00:00:00,2025-12-31 00:00:00,0,0,,,,,0,0,否,YXXS2023112700645,0,0,0,0,0,0,,否,是,43.2,,,BOT,2类-存带增,OM,服务,委托运营,,利用政府专项资金及我方投资作为资金来源进行投资建设，暂定模式为BOT,新建,,,,,,10,,2023,Q3
302,计划,山东省济南市起步区绿色循环产业园综合污水处理厂,2立项策划,东部大区,济南区域公司,,C,污水,",,市政污水处理",,执行中,2.24,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,XS2023112000529,2023-12-01 00:00:00,2024-09-01 00:00:00,2024-10-07 00:00:00,2024-11-30 00:00:00,2024-12-13 00:00:00,2024-12-31 00:00:00,2023-12-07 00:00:00,,,,,,,,投标增量,,,,0,0,,,,,2024-12-31 00:00:00,2,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否,YXXS2023112000529,,,,,,,,,是,,,,,,OM,服务,委托运营,,委托运营项目,,,,,,,8,,2023,Q3
303,计划,昆山北区污水处理厂厂网一体化管网委托运营项目,3方案策划,东部大区,北京建工环境,,C,排水管网,",,",,执行中,0,,,,,,,,,,,,,,,,,3700,0,,,,,,,,,,,,,,,,,XS2024031100830,2024-03-25 00:00:00,2024-04-10 00:00:00,2024-04-30 00:00:00,2024-06-20 00:00:00,2024-06-30 00:00:00,2024-07-30 00:00:00,2024-03-25 00:00:00,,,,,,,,投标增量,,,,10,10,,,,,2024-07-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024031100830,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,2,,2023,Q3
304,计划,普陀山生活污水处理设施改扩建项目,2立项策划,东部大区,杭湖区域公司,,C,污水,",,市政污水处理",,执行中,0,,,,,,0.7,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024030400800,2024-03-15 00:00:00,2024-07-31 00:00:00,2024-08-15 00:00:00,2024-09-16 00:00:00,2024-09-23 00:00:00,2025-09-30 00:00:00,2024-03-15 00:00:00,,,2025-09-19 00:00:00,,,,,投标增量,,,,0,0,,,,2025-09-19 00:00:00,2025-09-30 00:00:00,1.2,1.2,2,2,6.4,0,0,0,0,0,0,0,0,0,1000,1000,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024030400800,,,,,,,,,否,,,,BOT,3类-空白区域,EPCO,服务,委托运营,,,,,,,,,,,2023,Q3
305,计划,山西省太原市再生水回供南沙河项目,5正式评审,东部大区,太原区域公司,,A,再生水,",销售经营类ToB,",,执行中,0.54,1620,0,0,3780,0,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.6,,5364.09,1.6,,XS2024040100860,2024-04-02 00:00:00,2024-05-10 00:00:00,2024-06-20 00:00:00,2024-06-20 00:00:00,2024-08-09 00:00:00,2024-12-31 00:00:00,2024-04-02 00:00:00,2024-05-10 00:00:00,2024-06-20 00:00:00,,2024-07-31 00:00:00,,北控水务（中国）投资有限公司,,非投标增量,,30,99.96,7,7.5,否,,,,2024-12-31 00:00:00,4.2,4.2,6.3,6.3,21,0,0,0,0,0,0,0,65,385.31,458.94,543.16,172.81,1625.22,,,,,,,,,,,,,,0,0,2024-10-16 00:00:00,,,,,,,,5368.88,1625.95,0,0,3742.95,0,0,0,0,0,0,0,2024-08-29 00:00:00,2025-12-25 00:00:00,2025-12-26 00:00:00,,,,,,,,,是,YXXS2024040100860,0,0,0,0,0,0,,否,是,,,,BOT,1类-保履约,其他,服务,委托运营,,实际为保履约BOT项目，为录入售水合同收入，选择轻资产模式,,,,,,,5,,2023,Q3
306,计划,四川省宜宾市三江新区白沙堰及管网项目,1市场阶段,西部大区,宜宾区域公司,,C,"排水管网, 水环境综合治理",",,",,执行中,0,,,,,,,,,,,,,,,,,390,390,,,,,,,,,,,,,,,,白沙堰，左支起点为河湾水库，右支起点为向鱼口水库，终点为峥嵘路尽头，约9km河道长度。绿地面积259789.53m2、水体面积35550.00m2。,XS2023111600472,2023-12-01 00:00:00,2024-05-30 00:00:00,2024-08-30 00:00:00,2024-09-30 00:00:00,2024-10-30 00:00:00,2024-11-30 00:00:00,2023-12-01 00:00:00,2024-05-27 00:00:00,,2024-09-01 00:00:00,,,,,投标增量,,,,0,0,,,,2024-09-01 00:00:00,2024-11-30 00:00:00,0,2,5,5,12,0,0,0,0,0,0,0,0,0,0,0,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023111600472,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
307,计划,辽宁省阜新市海州区,1市场阶段,北部大区,东北业务区,,C,污水,",,市政污水处理",,执行中,0.3,,,,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112100557,,2024-09-30 00:00:00,2024-10-31 00:00:00,2024-11-11 00:00:00,2024-11-30 00:00:00,2024-12-31 00:00:00,2024-04-15 09:45:00,,,,,,,,投标增量,,,,8,8,,,,,2024-12-31 00:00:00,2.46,2.46,2.46,2.46,9.84,0,0,0,0,0,0,0,0,0,0,0,680,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2023112100557,,,,,,,,,否,,,,TOT,2类-存带增,,,,,,,,,,,,,,2023,Q3
308,计划,实康污水处理厂委托运营,60,东部大区,苏皖业务区,仪征实康污水处理厂,C,污水,",,市政污水处理",,已完成（已签约）,0,0,0,0,0,0,5,5,0,0,1.11,,,,,,,,,,,,,,,,,,,,,,,,,XS2023122000727,2023-12-15 00:00:00,2023-12-25 00:00:00,2023-12-25 00:00:00,2023-12-27 00:00:00,2023-12-29 00:00:00,2024-03-01 00:00:00,2023-12-22 00:00:00,2023-12-24 00:00:00,2023-12-25 00:00:00,2023-12-27 00:00:00,2023-12-29 00:00:00,2024-03-01 00:00:00,其他,,非投标增量,,0,0,8,8,否,,,2023-12-27 00:00:00,2024-03-01 00:00:00,4,4,4,4.3,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,无,2023-12-26 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-27 00:00:00,2023-12-28 00:00:00,2024-01-01 00:00:00,0,0,,,,,0,0,是,YXXS2023122000727,0,0,0,0,0,0,,是,是,,,,,,OM,服务,委托运营,,,其他,,,,,,10,,2023,Q3
309,计划,涧西城市市政绿化环卫一体化大管家项目,60,东部大区,洛阳区域公司,,C,环卫,",,",,已完成（已签约）,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024032100846,2024-03-28 00:00:00,2023-05-30 00:00:00,2023-06-30 00:00:00,2024-02-02 00:00:00,2024-01-29 00:00:00,2024-03-24 00:00:00,2023-03-28 00:00:00,2023-05-30 00:00:00,2023-06-30 00:00:00,2024-02-02 00:00:00,2024-01-29 00:00:00,2024-03-20 00:00:00,,,投标增量,,,,8,8,,,,2024-02-02 00:00:00,2024-03-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,YXXS2024032100846,,,,,,,,,是,,,,,,OM,服务,委托运营,,,,,,,,,3,,2023,Q3
310,否,河北省承德市承德市中心城区污水PPP项目,2立项策划,北部大区,东北业务区,,C,污水,",,市政污水处理",,执行中,7,21000,0,0,49000,0,17.5,17.5,17.5,70000,,0,0,0,,,,0,0,,,,,,0,0,0,,,0,0,,,,0,,,2019-08-15 00:00:00,2023-03-15 00:00:00,2023-10-31 00:00:00,2023-12-10 00:00:00,2023-12-31 00:00:00,,2019-08-15 00:00:00,,,,,,,投标增量,,,,7.5,10,,,,,2023-12-31 00:00:00,1,15,15,30.25,61.25,0,0,0,0,0,0,0,0,0,0,0,21000,21000,0,0,0,0,0,0,0,0,0,0,0,56000,56000,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,YXCSH2023051,70000,21000,49000,0,0,0,,,是,,,,TOT,,,,,,,,,,,,,,,2023,Q3
311,否,承德市滦平县德龙污水处理厂股权转让项目,2立项策划,北部大区,东北业务区,,C,污水,",,市政污水处理",,执行中,2,,,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,7,10,,,,,,2.5,2.5,2.5,2.5,10,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YXCSH2023015,,,,,,,,,是,,,,并购,,,,,,并购,,,,,,,,,2023,Q3
312,计划,四川省绵阳市华润雪花啤酒厂技术服务,60,西部大区,绵阳区域公司,绵阳区域公司,C,污水,",,工业污水处理",,已完成（已签约）,0,0,0,0,0,0,0.07,0.07,0,0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,XS2023112300622,2023-11-20 00:00:00,2024-03-31 00:00:00,2024-04-02 00:00:00,2024-03-31 00:00:00,2024-04-04 00:00:00,2024-04-12 00:00:00,2023-12-01 00:00:00,2024-03-20 00:00:00,2024-03-21 00:00:00,2024-03-02 00:00:00,2024-03-22 00:00:00,2024-03-27 00:00:00,北控中科成环保集团有限公司,,非投标增量,,100,100,100,100,否,,,2024-03-02 00:00:00,2024-04-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,无,2024-03-27 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-27 00:00:00,2024-03-27 00:00:00,2024-03-27 00:00:00,0,60,360,0,3.5,0,38.8,12.67,是,YXXS2023112300622,0,0,0,0,0,0,,是,是,,,,,,其他,服务,技术咨询,,,其他,,,,,,1,,2023,Q3
313,实际,西南设计院技术咨询服务项目,60,西部大区,绵阳区域公司,绵阳区域公司,C,其他,",,",,已完成（已签约）,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS2024032900859,2024-02-06 00:00:00,2024-02-28 00:00:00,2024-03-13 00:00:00,2024-04-30 00:00:00,2024-03-29 00:00:00,2024-04-30 00:00:00,2024-03-01 00:00:00,2024-02-20 00:00:00,2024-03-01 00:00:00,2024-03-20 00:00:00,2024-03-06 00:00:00,2024-03-20 00:00:00,其他,无需投资,非投标增量,,30,100,50,50,否,,,2024-03-20 00:00:00,2024-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,无,2024-06-19 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 00:00:00,2024-06-19 00:00:00,2024-06-19 00:00:00,0,0,,,,,0,0,是,YXXS2024032900859,0,0,0,0,0,0,,否,是,,,,,,其他,服务,技术咨询,,,轻资产，无建设内容,,,,,,1,,2023,Q3
314,实际,潜山市污水处理厂提标改造项目委托运营2023,2立项策划,东部大区,苏皖业务区,潜山污水处理厂,A+,污水,",,市政污水处理",,已完成（已签约）,0,0,0,0,0,0,4,4,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,XS2023122900739,2024-03-01 00:00:00,2024-04-25 00:00:00,2024-05-30 00:00:00,2024-01-04 00:00:00,2024-06-20 00:00:00,2024-06-30 00:00:00,2024-01-02 11:41:59,2024-01-03 00:00:00,2024-01-03 00:00:00,2024-01-04 00:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,北控中科成环保集团有限公司,潜山环保亚同有限公司,非投标增量,,0,100,53,53,否,,,2024-01-04 00:00:00,2024-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,潜山亚同环保有限公司,2024-01-05 00:00:00,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-01-01 00:00:00,0,0,12,3.6,0.24,0.06,0,1.5,是,YXXS2023122900739,0,0,0,0,0,0,,否,是,,,,,,OM,服务,委托运营,,提标改造项目委托运营,技改,,,,,,1,,2023,Q3
